1565082496,42.93
1565082497,42.91
1565082498,42.66
1565082500,42.71
1565082501,42.67
1565082502,42.73
1565082503,42.85
1565082504,42.81
1565082505,42.92
1565082506,42.9
1565082508,42.94
1565082509,42.85
1565082510,42.75
1565082511,42.94
1565082512,42.82
1565082513,42.88
1565082514,42.7
1565082515,42.88
1565082517,42.78
